time,tavg,tmin,tmax,prcp,season
27-12-2006,15.0,10.0,20.7,,winter
28-12-2006,13.1,,20.7,,winter
29-12-2006,11.7,5.0,21.0,,winter
30-12-2006,13.4,5.2,22.7,,winter
31-12-2006,13.4,7.1,21.3,,winter
01-01-2007,11.5,,14.6,,winter
02-01-2007,11.3,8.6,17.2,,winter
03-01-2007,12.1,6.0,19.4,,winter
04-01-2007,12.2,6.3,20.5,,winter
05-01-2007,10.9,4.2,19.3,,winter
06-01-2007,11.7,5.6,18.7,,winter
07-01-2007,9.4,,18.1,,winter
08-01-2007,9.5,2.6,16.1,,winter
09-01-2007,11.6,3.2,21.2,,winter
10-01-2007,11.4,5.8,19.3,,winter
11-01-2007,10.5,5.2,18.9,,winter
12-01-2007,10.8,4.8,19.7,,winter
13-01-2007,11.4,3.6,19.7,,winter
14-01-2007,11.7,5.7,19.3,,winter
15-01-2007,11.8,4.8,21.6,,winter
16-01-2007,11.8,4.5,20.6,,winter
17-01-2007,13.2,5.1,21.5,,winter
18-01-2007,13.7,,22.3,,winter
19-01-2007,14.6,6.3,24.7,,winter
20-01-2007,13.8,,21.4,,winter
21-01-2007,13.1,6.8,20.3,,winter
22-01-2007,12.4,6.3,21.7,,winter
23-01-2007,12.7,5.2,21.5,,winter
24-01-2007,13.7,5.3,22.7,,winter
25-01-2007,17.0,9.3,24.6,,winter
26-01-2007,16.6,9.5,29.0,,winter
27-01-2007,17.3,9.4,27.6,,winter
28-01-2007,18.3,12.3,27.8,,winter
29-01-2007,20.1,12.3,28.6,,winter
30-01-2007,19.3,14.6,27.8,,winter
31-01-2007,18.6,11.6,26.2,,winter
01-02-2007,17.6,,26.1,,winter
02-02-2007,17.0,9.5,26.6,,winter
03-02-2007,17.6,9.8,26.6,,winter
04-02-2007,18.3,11.3,25.6,,winter
05-02-2007,17.9,12.3,25.5,,winter
06-02-2007,20.2,12.5,26.7,,winter
07-02-2007,17.6,,24.0,,winter
08-02-2007,17.2,10.1,24.2,,winter
09-02-2007,17.0,14.0,19.7,,winter
10-02-2007,16.2,,17.2,0.5,winter
11-02-2007,16.2,13.6,20.0,39.9,winter
12-02-2007,16.3,,20.8,4.1,winter
13-02-2007,14.6,11.2,21.5,22.1,winter
14-02-2007,14.8,9.2,21.5,5.3,winter
15-02-2007,16.4,9.6,22.4,0.0,winter
16-02-2007,16.0,,22.0,,winter
17-02-2007,15.3,9.1,22.0,,winter
18-02-2007,16.4,9.3,24.2,,winter
19-02-2007,17.9,11.6,25.3,,winter
20-02-2007,17.3,10.2,25.0,,winter
21-02-2007,18.0,11.0,26.6,,winter
22-02-2007,19.6,11.7,27.8,,winter
23-02-2007,18.4,13.3,26.1,,winter
24-02-2007,19.3,10.8,26.4,,winter
25-02-2007,18.7,14.8,24.6,,winter
26-02-2007,18.8,13.0,26.2,,winter
27-02-2007,21.6,12.7,28.0,,winter
28-02-2007,17.9,,,4.1,winter
01-03-2007,17.2,,22.5,15.0,spring
02-03-2007,16.8,,23.3,0.3,spring
03-03-2007,17.5,11.0,24.2,0.0,spring
04-03-2007,19.8,13.1,26.0,,spring
05-03-2007,19.7,14.2,27.3,,spring
06-03-2007,18.5,13.1,25.2,,spring
07-03-2007,18.1,11.5,25.3,,spring
08-03-2007,19.3,12.3,28.2,,spring
09-03-2007,21.2,12.2,28.2,,spring
10-03-2007,22.2,17.6,28.7,0.0,spring
11-03-2007,21.0,13.8,27.2,,spring
12-03-2007,17.5,15.6,21.3,10.9,spring
13-03-2007,19.1,14.9,23.7,26.9,spring
14-03-2007,17.3,13.3,23.2,0.5,spring
15-03-2007,18.2,10.8,24.0,0.0,spring
16-03-2007,20.0,14.2,25.5,,spring
17-03-2007,21.6,14.8,28.0,,spring
18-03-2007,24.7,15.8,31.2,,spring
19-03-2007,27.1,17.0,33.6,,spring
20-03-2007,24.8,20.8,33.4,0.0,spring
21-03-2007,24.2,18.7,31.6,7.1,spring
22-03-2007,23.0,18.4,,0.8,spring
23-03-2007,22.2,16.8,29.0,0.0,spring
24-03-2007,22.6,15.2,30.0,,spring
25-03-2007,23.6,15.6,30.3,,spring
26-03-2007,24.2,16.6,31.6,,spring
27-03-2007,24.9,16.8,33.3,,spring
28-03-2007,25.6,,34.6,,spring
29-03-2007,26.6,18.4,35.5,,spring
30-03-2007,27.8,19.4,37.7,,spring
31-03-2007,30.3,20.1,39.1,,spring
01-04-2007,29.0,21.4,37.3,,spring
02-04-2007,26.8,21.9,33.1,,spring
03-04-2007,26.1,19.0,32.2,,spring
04-04-2007,27.1,18.8,34.5,,spring
05-04-2007,28.9,,36.5,,spring
06-04-2007,29.6,19.4,36.6,,spring
07-04-2007,27.8,,35.6,0.5,spring
08-04-2007,27.0,20.5,35.6,0.0,spring
09-04-2007,28.8,20.9,35.3,,spring
10-04-2007,29.0,21.5,37.4,,spring
11-04-2007,29.9,21.5,38.3,,spring
12-04-2007,30.1,22.3,38.6,,spring
13-04-2007,30.2,22.0,39.2,,spring
14-04-2007,30.7,22.0,38.6,,spring
15-04-2007,31.7,24.4,40.0,,spring
16-04-2007,32.1,24.9,39.6,,spring
17-04-2007,33.0,25.6,41.0,,spring
18-04-2007,30.1,,35.0,,spring
19-04-2007,30.9,24.1,38.5,,spring
20-04-2007,31.9,23.8,39.6,,spring
21-04-2007,31.1,23.8,38.5,,spring
22-04-2007,31.6,23.0,40.7,,spring
23-04-2007,33.5,25.4,39.7,,spring
24-04-2007,32.8,26.9,40.3,,spring
25-04-2007,32.1,23.5,40.8,,spring
26-04-2007,31.1,25.2,39.3,,spring
27-04-2007,32.1,22.1,40.9,,spring
28-04-2007,33.3,23.4,42.4,,spring
29-04-2007,33.2,24.1,42.0,,spring
30-04-2007,33.5,28.5,40.4,,spring
01-05-2007,33.3,26.8,40.5,,spring
02-05-2007,27.3,,32.3,,spring
03-05-2007,31.4,22.4,39.4,,spring
04-05-2007,30.2,,36.5,,spring
05-05-2007,31.6,23.1,39.1,,spring
06-05-2007,30.9,24.8,40.6,,spring
07-05-2007,30.9,23.5,37.4,,spring
08-05-2007,33.7,27.0,40.2,,spring
09-05-2007,32.3,28.0,38.1,,spring
10-05-2007,31.7,26.5,39.7,,spring
11-05-2007,31.2,,40.0,,spring
12-05-2007,29.4,19.0,36.6,,spring
13-05-2007,31.3,24.7,37.7,,spring
14-05-2007,32.5,25.8,38.6,,spring
15-05-2007,36.2,27.5,42.7,,spring
16-05-2007,32.5,,40.6,,spring
17-05-2007,30.7,23.4,36.3,,spring
18-05-2007,33.3,26.5,39.0,,spring
19-05-2007,33.6,28.6,39.5,,spring
20-05-2007,33.9,,,,spring
21-05-2007,33.7,28.4,37.7,,spring
22-05-2007,32.7,30.1,39.6,,spring
23-05-2007,33.3,26.2,40.5,,spring
24-05-2007,33.1,26.6,41.1,,spring
25-05-2007,32.7,26.0,40.7,,spring
26-05-2007,29.2,,38.4,1.0,spring
27-05-2007,28.6,21.7,,2.0,spring
28-05-2007,32.1,22.2,39.2,0.0,spring
29-05-2007,31.9,26.8,38.1,,spring
30-05-2007,32.0,,38.2,0.0,spring
31-05-2007,33.0,25.6,40.4,,spring
01-06-2007,33.7,26.1,41.2,,summer
02-06-2007,36.3,27.0,44.1,,summer
03-06-2007,38.2,30.3,44.0,,summer
04-06-2007,34.2,,38.5,0.0,summer
05-06-2007,35.3,29.0,40.6,,summer
06-06-2007,37.5,32.0,41.8,,summer
07-06-2007,37.9,32.8,42.5,,summer
08-06-2007,37.3,33.5,43.5,,summer
09-06-2007,38.3,32.8,44.9,,summer
10-06-2007,38.9,34.0,44.0,,summer
11-06-2007,35.9,31.5,41.1,,summer
12-06-2007,33.2,30.3,37.2,,summer
13-06-2007,33.6,28.5,39.8,,summer
14-06-2007,31.7,28.4,,,summer
15-06-2007,28.8,,36.0,,summer
16-06-2007,29.1,23.5,34.0,,summer
17-06-2007,28.2,22.7,32.6,,summer
18-06-2007,26.7,22.0,30.7,17.0,summer
19-06-2007,28.9,24.8,34.1,16.5,summer
20-06-2007,29.4,25.1,33.8,0.8,summer
21-06-2007,29.3,26.2,33.1,0.0,summer
22-06-2007,32.7,26.6,37.7,,summer
23-06-2007,32.8,29.8,36.8,,summer
24-06-2007,33.6,29.0,37.7,,summer
25-06-2007,33.4,,39.0,,summer
26-06-2007,31.2,27.1,36.1,0.5,summer
27-06-2007,32.4,28.4,36.1,0.0,summer
28-06-2007,28.6,,30.2,,summer
29-06-2007,29.9,26.5,34.2,,summer
30-06-2007,33.0,28.0,37.3,0.8,summer
01-07-2007,32.3,29.2,36.0,0.0,summer
02-07-2007,32.1,28.5,36.7,,summer
03-07-2007,29.0,27.5,33.7,0.5,summer
04-07-2007,28.7,26.5,33.6,13.0,summer
05-07-2007,31.8,27.3,36.5,11.9,summer
06-07-2007,32.6,28.5,37.2,0.0,summer
07-07-2007,30.2,,36.7,,summer
08-07-2007,31.8,27.3,36.1,,summer
09-07-2007,29.8,27.4,32.8,,summer
10-07-2007,30.9,27.5,34.5,,summer
11-07-2007,32.9,27.6,37.6,,summer
12-07-2007,32.3,,39.0,,summer
13-07-2007,29.6,26.0,,29.0,summer
14-07-2007,29.0,25.2,34.0,14.0,summer
15-07-2007,29.1,,36.0,6.1,summer
16-07-2007,30.7,26.2,35.5,13.0,summer
17-07-2007,32.0,25.4,36.8,0.3,summer
18-07-2007,32.4,27.8,36.6,0.0,summer
19-07-2007,33.6,29.0,37.5,0.0,summer
20-07-2007,32.9,20.3,36.6,,summer
21-07-2007,30.1,,35.2,,summer
22-07-2007,31.5,27.3,35.5,,summer
23-07-2007,30.6,,35.0,,summer
24-07-2007,28.8,,34.4,,summer
25-07-2007,31.5,27.5,35.6,,summer
26-07-2007,33.2,28.6,37.8,,summer
27-07-2007,32.2,,37.5,,summer
28-07-2007,28.7,,36.2,,summer
29-07-2007,30.0,25.0,34.0,,summer
30-07-2007,33.3,27.8,37.7,,summer
31-07-2007,32.5,29.2,39.1,,summer
01-08-2007,29.7,,36.4,,summer
02-08-2007,26.3,24.0,28.4,166.9,summer
03-08-2007,27.2,24.7,30.1,19.1,summer
04-08-2007,29.2,25.4,33.5,10.9,summer
05-08-2007,30.1,26.4,34.6,3.0,summer
06-08-2007,32.2,27.6,36.7,4.1,summer
07-08-2007,33.0,27.6,37.3,0.0,summer
08-08-2007,32.2,28.8,36.5,,summer
09-08-2007,30.9,27.9,35.3,,summer
10-08-2007,31.9,27.4,36.3,,summer
11-08-2007,32.0,28.4,35.4,,summer
12-08-2007,30.2,,33.7,,summer
13-08-2007,30.6,27.3,34.6,1.0,summer
14-08-2007,30.7,27.7,34.2,0.0,summer
15-08-2007,31.4,27.3,35.1,,summer
16-08-2007,32.3,28.0,36.5,,summer
17-08-2007,32.1,27.8,36.8,,summer
18-08-2007,31.4,,36.6,,summer
19-08-2007,28.3,26.0,31.4,2.0,summer
20-08-2007,30.1,26.2,35.4,5.1,summer
21-08-2007,31.4,27.5,35.6,0.0,summer
22-08-2007,30.6,27.0,34.9,,summer
23-08-2007,31.2,26.5,35.0,,summer
24-08-2007,31.6,28.4,35.2,,summer
25-08-2007,29.9,27.8,35.0,,summer
26-08-2007,32.6,27.1,37.4,,summer
27-08-2007,30.5,27.1,36.6,,summer
28-08-2007,27.4,,,,summer
29-08-2007,30.9,26.7,35.2,,summer
30-08-2007,30.9,27.5,36.2,,summer
31-08-2007,29.4,,31.5,,summer
01-09-2007,30.8,26.6,34.8,,autumn
02-09-2007,29.2,,35.1,,autumn
03-09-2007,29.3,25.5,34.8,,autumn
04-09-2007,30.1,,35.3,,autumn
05-09-2007,30.9,,36.5,,autumn
06-09-2007,28.9,26.5,33.4,,autumn
07-09-2007,29.0,24.4,33.5,,autumn
08-09-2007,30.1,24.4,35.5,,autumn
09-09-2007,29.7,26.3,35.3,,autumn
10-09-2007,29.3,26.0,34.8,,autumn
11-09-2007,29.3,25.0,34.2,,autumn
12-09-2007,29.1,24.5,35.0,,autumn
13-09-2007,27.9,25.1,34.2,,autumn
14-09-2007,25.9,23.7,32.2,,autumn
15-09-2007,28.4,23.7,33.6,,autumn
16-09-2007,29.5,24.5,34.7,,autumn
17-09-2007,30.2,26.0,36.6,,autumn
18-09-2007,31.6,26.5,37.0,,autumn
19-09-2007,31.8,27.2,37.2,,autumn
20-09-2007,31.7,27.6,36.8,,autumn
21-09-2007,30.8,,37.3,,autumn
22-09-2007,31.1,23.7,37.2,,autumn
23-09-2007,30.3,25.0,36.7,,autumn
24-09-2007,29.8,23.9,36.3,,autumn
25-09-2007,28.6,25.5,30.7,0.8,autumn
26-09-2007,26.2,,29.2,0.0,autumn
27-09-2007,26.3,24.2,29.7,0.5,autumn
28-09-2007,25.8,,34.4,0.5,autumn
29-09-2007,26.8,22.4,32.5,5.1,autumn
30-09-2007,27.6,21.7,33.4,0.0,autumn
01-10-2007,26.3,,34.1,,autumn
02-10-2007,26.4,19.5,35.4,,autumn
03-10-2007,26.6,18.8,37.3,,autumn
04-10-2007,26.8,19.5,36.5,,autumn
05-10-2007,26.1,19.2,35.1,,autumn
06-10-2007,26.3,19.4,34.1,,autumn
07-10-2007,26.4,19.8,34.3,,autumn
08-10-2007,25.5,,34.6,,autumn
09-10-2007,25.2,,34.0,,autumn
10-10-2007,24.7,17.4,33.6,,autumn
11-10-2007,23.9,16.0,33.9,,autumn
12-10-2007,23.4,16.5,,,autumn
13-10-2007,25.1,16.8,34.0,,autumn
14-10-2007,23.4,15.8,32.6,,autumn
15-10-2007,24.2,16.1,33.6,,autumn
16-10-2007,24.3,18.6,31.2,,autumn
17-10-2007,23.9,18.6,31.0,,autumn
18-10-2007,24.1,,31.6,,autumn
19-10-2007,23.4,16.5,31.9,,autumn
20-10-2007,24.2,17.0,33.6,,autumn
21-10-2007,24.1,16.3,34.2,,autumn
22-10-2007,28.7,,,,autumn
23-10-2007,24.0,17.7,32.2,,autumn
24-10-2007,22.8,16.5,32.1,,autumn
25-10-2007,23.6,16.0,32.0,,autumn
26-10-2007,24.6,18.8,32.5,,autumn
27-10-2007,24.1,17.5,32.7,,autumn
28-10-2007,24.1,18.2,33.2,,autumn
29-10-2007,23.2,15.6,31.9,,autumn
30-10-2007,21.6,14.5,,,autumn
31-10-2007,22.2,14.7,31.0,,autumn
01-11-2007,21.5,14.0,31.0,,autumn
02-11-2007,21.4,15.0,30.5,,autumn
03-11-2007,21.2,14.0,30.6,,autumn
04-11-2007,20.5,13.1,29.8,,autumn
05-11-2007,21.4,14.4,31.3,,autumn
06-11-2007,19.8,13.5,32.1,,autumn
07-11-2007,21.7,13.7,32.5,,autumn
08-11-2007,20.2,,26.5,,autumn
09-11-2007,20.7,14.0,30.1,,autumn
10-11-2007,21.1,13.4,29.6,,autumn
11-11-2007,21.7,14.6,30.2,,autumn
12-11-2007,22.5,14.5,29.2,,autumn
13-11-2007,20.3,,29.4,,autumn
14-11-2007,20.9,14.1,29.8,,autumn
15-11-2007,19.8,14.1,28.5,,autumn
16-11-2007,19.7,13.3,28.4,,autumn
17-11-2007,17.9,12.8,27.5,,autumn
18-11-2007,17.6,11.2,27.2,,autumn
19-11-2007,17.2,10.0,27.0,,autumn
20-11-2007,19.7,10.2,27.2,,autumn
21-11-2007,17.6,11.5,26.6,,autumn
22-11-2007,17.6,10.4,28.0,,autumn
23-11-2007,18.3,9.6,28.0,,autumn
24-11-2007,18.2,10.0,28.0,,autumn
25-11-2007,17.8,10.6,27.8,,autumn
26-11-2007,17.6,10.5,28.1,,autumn
27-11-2007,17.0,9.8,27.5,,autumn
28-11-2007,18.2,10.4,27.4,,autumn
29-11-2007,18.8,11.8,28.2,,autumn
30-11-2007,18.2,13.6,25.7,,autumn
01-12-2007,17.7,11.5,26.6,,winter
02-12-2007,19.1,12.5,26.5,,winter
03-12-2007,17.4,,24.1,0.0,winter
04-12-2007,15.3,9.4,24.0,0.0,winter
05-12-2007,14.6,7.3,23.6,,winter
06-12-2007,14.5,7.3,23.7,,winter
07-12-2007,14.9,9.4,23.4,,winter
08-12-2007,13.7,7.3,22.5,,winter
09-12-2007,14.4,6.8,20.3,,winter
10-12-2007,16.7,9.9,23.1,,winter
11-12-2007,15.6,,20.6,0.0,winter
12-12-2007,15.5,8.4,22.7,0.0,winter
13-12-2007,14.0,,19.6,,winter
14-12-2007,13.4,9.0,19.0,,winter
15-12-2007,12.9,,21.6,,winter
16-12-2007,10.4,4.4,20.5,,winter
17-12-2007,11.8,4.6,21.0,,winter
18-12-2007,12.2,4.4,22.0,,winter
19-12-2007,11.6,4.2,22.4,,winter
20-12-2007,12.6,5.0,22.2,,winter
21-12-2007,16.9,8.7,25.3,,winter
22-12-2007,18.4,11.6,26.0,,winter
23-12-2007,17.5,13.9,23.0,,winter
24-12-2007,16.9,10.6,26.9,,winter
25-12-2007,15.2,10.0,23.9,,winter
26-12-2007,13.7,,23.0,,winter
27-12-2007,13.1,4.8,22.0,,winter
28-12-2007,12.9,,21.3,,winter
29-12-2007,11.2,3.9,20.6,,winter
30-12-2007,11.8,4.3,21.5,,winter
31-12-2007,11.9,4.7,20.8,,winter
01-01-2008,10.1,2.6,20.0,,winter
02-01-2008,9.5,1.9,20.0,,winter
03-01-2008,10.7,2.0,20.0,,winter
04-01-2008,11.1,3.0,20.2,,winter
05-01-2008,14.7,,23.1,,winter
06-01-2008,14.3,,23.4,,winter
07-01-2008,15.3,7.8,26.5,,winter
08-01-2008,18.8,9.6,28.0,,winter
09-01-2008,18.3,14.0,24.7,,winter
10-01-2008,16.5,,23.9,2.0,winter
11-01-2008,13.9,,20.4,0.0,winter
12-01-2008,12.4,7.0,18.8,,winter
13-01-2008,14.0,7.4,20.5,,winter
14-01-2008,14.5,8.0,21.5,,winter
15-01-2008,15.9,9.8,22.6,,winter
16-01-2008,17.4,10.7,23.8,,winter
17-01-2008,18.6,13.7,26.3,,winter
18-01-2008,16.3,,22.6,,winter
19-01-2008,11.5,,17.8,,winter
20-01-2008,11.1,6.4,18.4,,winter
21-01-2008,11.1,3.8,17.1,,winter
22-01-2008,9.2,2.6,15.8,,winter
23-01-2008,9.6,3.0,18.4,,winter
24-01-2008,12.2,2.4,20.6,,winter
25-01-2008,11.7,6.7,20.3,,winter
26-01-2008,11.2,4.1,17.8,,winter
27-01-2008,10.0,,18.1,,winter
28-01-2008,9.4,2.3,16.4,,winter
29-01-2008,12.5,5.2,19.1,,winter
30-01-2008,10.9,4.1,19.5,,winter
31-01-2008,10.2,3.4,19.4,,winter
01-02-2008,10.8,4.1,20.2,,winter
02-02-2008,12.4,2.9,20.3,,winter
03-02-2008,13.6,9.8,19.4,,winter
04-02-2008,14.1,6.2,22.5,,winter
05-02-2008,12.0,8.0,17.5,,winter
06-02-2008,13.2,8.8,20.5,3.0,winter
07-02-2008,14.1,6.4,22.0,0.0,winter
08-02-2008,12.2,9.4,16.8,,winter
09-02-2008,11.6,5.6,18.0,,winter
10-02-2008,12.9,,19.8,,winter
11-02-2008,11.8,3.8,21.0,,winter
12-02-2008,12.8,5.5,20.4,,winter
13-02-2008,13.5,6.2,21.8,,winter
14-02-2008,14.2,6.4,23.7,,winter
15-02-2008,14.8,5.7,25.9,,winter
16-02-2008,18.2,9.5,26.8,,winter
17-02-2008,18.2,11.7,26.8,,winter
18-02-2008,16.6,9.8,25.8,,winter
19-02-2008,16.8,9.3,26.4,,winter
20-02-2008,17.0,8.2,27.6,,winter
21-02-2008,18.2,9.2,27.6,,winter
22-02-2008,19.6,13.4,27.1,,winter
23-02-2008,20.8,,28.3,,winter
24-02-2008,19.4,,26.5,,winter
25-02-2008,18.4,11.0,25.3,,winter
26-02-2008,18.5,,26.3,,winter
27-02-2008,18.5,10.5,27.6,,winter
28-02-2008,19.9,10.0,30.5,,winter
29-02-2008,20.5,10.7,31.4,,winter
01-03-2008,20.7,11.9,33.9,,spring
02-03-2008,23.0,13.2,33.9,,spring
03-03-2008,23.2,16.8,32.1,,spring
04-03-2008,23.1,15.2,33.2,,spring
05-03-2008,23.1,14.5,33.4,,spring
06-03-2008,25.6,14.4,34.7,,spring
07-03-2008,24.9,19.2,32.6,,spring
08-03-2008,24.7,18.5,32.7,,spring
09-03-2008,22.8,17.2,30.2,,spring
10-03-2008,23.0,15.4,30.2,,spring
11-03-2008,24.9,18.2,31.5,,spring
12-03-2008,24.9,18.5,31.0,,spring
13-03-2008,20.8,,26.9,,spring
14-03-2008,22.2,13.2,31.0,0.0,spring
15-03-2008,23.6,15.8,32.1,,spring
16-03-2008,25.0,16.0,34.6,,spring
17-03-2008,25.9,16.4,35.7,,spring
18-03-2008,27.6,17.7,37.5,,spring
19-03-2008,27.0,19.5,35.4,,spring
20-03-2008,25.4,17.7,34.2,,spring
21-03-2008,25.8,17.6,33.4,,spring
22-03-2008,26.3,17.3,34.8,,spring
23-03-2008,26.3,18.4,34.4,,spring
24-03-2008,24.9,16.8,33.0,,spring
25-03-2008,25.4,16.9,33.8,,spring
26-03-2008,27.1,17.5,34.6,,spring
27-03-2008,27.5,20.8,35.2,,spring
28-03-2008,29.0,20.0,35.5,,spring
29-03-2008,26.9,20.8,34.8,,spring
30-03-2008,27.6,18.0,36.4,,spring
31-03-2008,29.0,22.4,35.5,,spring
01-04-2008,24.9,19.7,32.0,2.0,spring
02-04-2008,26.7,19.4,34.5,0.0,spring
03-04-2008,22.8,18.3,27.3,3.0,spring
04-04-2008,21.6,18.0,30.5,0.0,spring
05-04-2008,21.9,,28.6,22.1,spring
06-04-2008,22.2,15.0,28.5,11.9,spring
07-04-2008,25.0,16.4,31.4,0.0,spring
08-04-2008,27.1,19.0,33.6,,spring
09-04-2008,28.6,21.4,35.0,,spring
10-04-2008,29.4,21.6,36.1,,spring
11-04-2008,30.1,23.3,36.5,,spring
12-04-2008,28.9,25.1,36.0,,spring
13-04-2008,29.6,23.4,37.5,0.0,spring
14-04-2008,31.3,20.8,38.4,,spring
15-04-2008,31.3,24.6,38.7,,spring
16-04-2008,29.8,24.0,37.2,,spring
17-04-2008,27.6,20.4,33.5,,spring
18-04-2008,28.7,20.5,36.0,,spring
19-04-2008,29.4,20.6,38.0,,spring
20-04-2008,30.1,20.0,38.8,,spring
21-04-2008,31.2,23.3,39.6,,spring
22-04-2008,31.6,23.9,40.2,,spring
23-04-2008,31.6,24.5,40.2,,spring
24-04-2008,31.3,22.1,40.1,,spring
25-04-2008,31.2,22.0,40.0,,spring
26-04-2008,33.0,24.6,41.0,,spring
27-04-2008,31.8,23.6,40.0,,spring
28-04-2008,31.3,21.7,40.7,,spring
29-04-2008,31.2,21.5,41.0,,spring
30-04-2008,32.1,21.6,42.2,,spring
01-05-2008,34.3,24.2,42.6,,spring
02-05-2008,33.3,28.0,41.1,,spring
03-05-2008,34.1,27.5,42.6,,spring
04-05-2008,36.6,27.1,43.0,,spring
05-05-2008,31.6,,36.8,,spring
06-05-2008,32.0,24.8,39.3,,spring
07-05-2008,30.2,25.7,37.6,,spring
08-05-2008,32.2,24.0,39.8,,spring
09-05-2008,31.2,24.8,37.8,,spring
10-05-2008,31.5,26.5,36.5,,spring
11-05-2008,30.4,21.4,38.4,3.0,spring
12-05-2008,32.5,25.6,40.0,0.0,spring
13-05-2008,31.2,27.3,37.9,,spring
14-05-2008,27.7,,34.0,,spring
15-05-2008,31.2,23.6,38.6,,spring
16-05-2008,33.9,27.6,40.3,,spring
17-05-2008,33.0,,41.8,,spring
18-05-2008,31.7,,37.6,7.9,spring
19-05-2008,26.2,22.1,31.6,3.0,spring
20-05-2008,24.8,20.8,29.0,7.1,spring
21-05-2008,22.8,20.3,25.2,37.1,spring
22-05-2008,23.9,,29.0,24.9,spring
23-05-2008,27.9,21.2,33.5,35.1,spring
24-05-2008,28.2,23.6,33.5,0.0,spring
25-05-2008,29.5,24.5,35.8,,spring
26-05-2008,27.0,,33.4,,spring
27-05-2008,30.1,23.2,36.6,,spring
28-05-2008,31.1,23.5,36.2,0.3,spring
29-05-2008,30.8,24.2,38.2,0.0,spring
30-05-2008,30.9,23.3,37.7,,spring
31-05-2008,30.4,,38.7,,spring
01-06-2008,30.1,25.2,38.7,0.0,summer
02-06-2008,31.9,25.6,38.3,0.3,summer
03-06-2008,29.7,26.5,34.4,0.0,summer
04-06-2008,31.9,25.6,38.3,,summer
05-06-2008,30.9,26.5,38.3,2.0,summer
06-06-2008,32.5,27.0,38.0,0.8,summer
07-06-2008,28.7,,32.7,0.0,summer
08-06-2008,30.7,25.6,36.0,0.3,summer
09-06-2008,30.4,26.6,35.2,0.0,summer
10-06-2008,31.9,26.1,37.2,,summer
11-06-2008,32.1,28.6,37.3,,summer
12-06-2008,31.9,28.8,35.6,,summer
13-06-2008,28.3,,33.0,0.8,summer
14-06-2008,30.7,25.2,35.8,4.1,summer
15-06-2008,27.5,,35.8,0.5,summer
16-06-2008,27.2,25.9,28.6,31.0,summer
17-06-2008,29.1,26.0,33.9,11.9,summer
18-06-2008,30.3,25.7,35.2,1.0,summer
19-06-2008,30.2,27.0,33.7,0.0,summer
20-06-2008,28.9,,35.0,14.0,summer
21-06-2008,30.2,25.5,35.0,0.3,summer
22-06-2008,30.5,27.1,34.6,0.3,summer
23-06-2008,32.2,27.4,36.8,0.0,summer
24-06-2008,29.9,26.8,33.2,1.0,summer
25-06-2008,30.7,25.7,34.8,10.9,summer
26-06-2008,32.9,28.4,36.5,2.0,summer
27-06-2008,28.6,,32.6,0.0,summer
28-06-2008,28.6,25.4,33.4,7.1,summer
29-06-2008,30.2,26.1,35.5,4.1,summer
30-06-2008,30.2,26.5,35.5,0.0,summer
01-07-2008,31.6,27.3,36.5,,summer
02-07-2008,32.4,27.6,36.6,,summer
03-07-2008,32.9,,38.4,,summer
04-07-2008,33.5,27.6,38.4,,summer
05-07-2008,31.0,,34.4,,summer
06-07-2008,27.9,27.1,29.3,0.3,summer
07-07-2008,28.0,26.1,33.4,5.1,summer
08-07-2008,28.9,,34.9,26.9,summer
09-07-2008,29.1,25.0,34.5,20.1,summer
10-07-2008,30.9,26.4,35.7,0.0,summer
11-07-2008,31.5,27.3,36.5,,summer
12-07-2008,28.6,,36.5,0.5,summer
13-07-2008,28.1,24.8,32.5,9.9,summer
14-07-2008,28.4,24.0,34.2,32.0,summer
15-07-2008,30.5,23.9,34.5,14.0,summer
16-07-2008,31.8,28.2,35.5,0.0,summer
17-07-2008,31.2,28.8,34.4,,summer
18-07-2008,32.2,27.6,36.4,,summer
19-07-2008,32.5,,36.8,,summer
20-07-2008,29.3,25.9,36.8,7.1,summer
21-07-2008,29.8,26.2,33.8,0.0,summer
22-07-2008,31.3,26.4,35.5,0.0,summer
23-07-2008,33.2,29.0,37.4,0.0,summer
24-07-2008,31.7,27.3,37.0,8.9,summer
25-07-2008,31.4,28.1,36.5,0.0,summer
26-07-2008,29.1,,36.5,1.0,summer
27-07-2008,29.2,25.5,33.5,4.1,summer
28-07-2008,31.6,26.8,36.5,16.0,summer
29-07-2008,32.9,28.2,37.4,0.3,summer
30-07-2008,32.2,28.3,36.5,0.0,summer
31-07-2008,28.8,,31.5,,summer
01-08-2008,30.4,26.1,35.8,,summer
02-08-2008,31.2,27.7,35.7,,summer
03-08-2008,30.2,,36.0,,summer
04-08-2008,28.1,,34.0,,summer
05-08-2008,27.9,25.1,34.0,,summer
06-08-2008,28.7,26.1,34.0,,summer
07-08-2008,28.1,25.6,30.2,,summer
08-08-2008,25.8,24.9,26.2,15.0,summer
09-08-2008,29.8,25.2,34.0,25.9,summer
10-08-2008,30.4,27.5,35.0,0.0,summer
11-08-2008,31.8,27.1,35.8,,summer
12-08-2008,28.7,27.0,30.5,,summer
13-08-2008,27.8,26.6,30.5,23.1,summer
14-08-2008,27.7,,33.4,17.0,summer
15-08-2008,27.8,25.2,31.0,41.9,summer
